SF2SA1DB,HHTYPC,STHHTYC,HHADULEC,NUMKHHEC,RAECURF,INCDECEP,INCDECE,ABSGID,ABSCID,ABSUID,ABSBID,ABSSID,ABSFID,ABSDID,ABSEID,ABSKID,ABSTID,INCSRCHA,INCSRCHB,INCSRCHC,INCSRCHD,INCSRCHE,HSRCCDE,WINDGHH,FDSECQ1,FDSECQ2,LEVEL1,HHC0T14,HH15OV,NUMPERHH,NOATSIHH,ATSI0T14,ATSI18OV,ATSI0T17,ATSI15OV,ABSHID,ABSLFID
1,3,1,2,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,5,0,1,3,2,5,5,3,2,3,2,INP13B1000155,0
1,6,2,3,3,2,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,1,5,1,2,4,6,6,2,3,3,4,INP13B1000156,0
1,6,1,2,5,2,2,1,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,1,1,5,0,1,5,2,7,7,5,2,5,2,INP13B1000157,0
2,2,1,2,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,5,0,1,0,2,2,1,0,1,0,1,INP13B1000158,0
1,1,5,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,5,0,1,0,1,1,1,0,1,0,1,INP13B1000159,0
4,3,1,3,2,1,99,99,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,5,0,1,2,3,5,4,2,2,2,2,INP13B1000160,0
2,6,2,3,6,1,99,99,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,5,0,1,6,3,9,9,6,3,6,3,INP13B1000161,0
2,6,4,8,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,2,1,5,1,1,8,9,8,1,7,1,7,INP13B1000162,0
2,2,1,2,0,2,4,4,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,5,1,1,5,1,0,2,2,2,0,2,0,2,INP13B1000163,0
2,3,1,2,3,1,6,4,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,5,0,1,3,2,5,4,3,1,3,1,INP13B1000164,0
1,3,1,2,2,2,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,5,0,1,2,2,4,4,2,2,2,2,INP13B1000165,0
1,4,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,5,1,1,1,2,1,1,0,1,0,INP13B1000166,0
1,6,1,6,0,2,4,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,5,1,5,0,1,0,6,6,6,0,6,0,6,INP13B1000167,0
1,2,1,2,0,2,3,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,5,0,1,0,2,2,2,0,2,0,2,INP13B1000168,0
3,3,1,2,2,1,7,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,5,0,1,2,2,4,1,0,1,0,1,INP13B1000169,0
1,6,2,4,5,2,6,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,5,1,5,0,1,5,4,9,9,5,4,5,4,INP13B1000170,0
1,6,2,2,3,1,99,99,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,5,0,1,3,2,5,4,3,1,3,1,INP13B1000171,0
1,2,1,2,0,2,5,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,5,0,1,0,2,2,2,0,2,0,2,INP13B1000172,0
1,6,1,4,0,2,99,99,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,5,0,1,0,4,4,4,0,4,0,4,INP13B1000173,0
2,6,4,4,4,2,4,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,5,1,1,5,1,3,5,8,8,3,4,4,5,INP13B1000174,0
1,4,1,2,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,5,0,1,0,2,2,2,0,2,0,2,INP13B1000175,0
1,6,2,3,3,2,99,99,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,5,1,5,0,1,3,3,6,6,3,3,3,3,INP13B1000176,0
1,6,1,3,1,1,3,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,5,0,1,0,4,4,1,0,1,0,1,INP13B1000177,0
1,6,2,4,2,2,5,2,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,1,1,1,1,1,1,5,6,6,1,4,2,5,INP13B1000178,0
1,1,5,1,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,5,0,1,0,1,1,1,0,1,0,1,INP13B1000179,0
1,2,1,2,0,2,98,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,1,5,0,1,0,2,2,2,0,2,0,2,INP13B1000180,0
2,1,5,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,5,0,1,0,1,1,1,0,1,0,1,INP13B1000181,0
2,2,1,2,0,1,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,5,0,1,0,2,2,1,0,1,0,1,INP13B1000182,0
1,6,2,2,5,1,4,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,5,0,1,5,2,7,7,5,2,5,2,INP13B1000183,0
1,6,1,3,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,1,1,5,0,1,0,3,3,3,0,3,0,3,INP13B1000184,0
2,6,2,4,1,1,5,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,5,0,1,0,5,5,2,0,1,1,2,INP13B1000185,0
1,3,1,2,3,1,4,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,5,1,2,3,5,5,2,2,3,3,INP13B1000186,0
1,1,5,1,0,2,3,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,5,0,1,0,1,1,1,0,1,0,1,INP13B1000187,0
1,2,1,2,0,2,5,6,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,5,1,5,0,1,0,2,2,2,0,2,0,2,INP13B1000188,0
2,3,1,3,0,1,99,99,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,5,0,1,0,3,3,1,0,1,0,1,INP13B1000189,0
1,3,1,2,2,2,8,8,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,5,1,5,0,1,2,2,4,4,2,2,2,2,INP13B1000190,0
1,6,1,4,0,2,8,6,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,5,1,1,1,1,0,4,4,4,0,4,0,4,INP13B1000191,0
1,4,1,1,5,1,4,2,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,1,1,5,1,4,2,6,6,4,1,5,2,INP13B1000192,0
2,2,1,2,0,1,8,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,5,0,1,0,2,2,1,0,1,0,1,INP13B1000193,0
2,1,5,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,1,INP13B1000194,0
1,6,3,6,3,2,5,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,1,5,1,2,7,9,9,2,6,3,7,INP13B1000195,0
5,6,4,4,2,1,99,99,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,5,0,1,2,4,6,1,0,1,0,1,INP13B1000196,0
1,3,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,5,0,1,1,2,3,3,1,2,1,2,INP13B1000197,0
1,6,1,1,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,5,1,5,0,1,2,1,3,3,2,1,2,1,INP13B1000198,0
1,1,5,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,5,0,1,0,1,1,1,0,1,0,1,INP13B1000199,0
1,4,1,1,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,1,5,1,3,1,4,4,3,1,3,1,INP13B1000200,0
5,3,1,2,2,1,99,99,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,2,5,0,1,1,3,4,3,1,1,2,2,INP13B1000201,0
5,3,1,2,1,2,8,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,5,0,1,0,3,3,3,0,2,1,3,INP13B1000202,0
4,3,1,2,2,1,5,4,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,5,0,1,2,2,4,2,1,1,1,1,INP13B1000203,0
1,6,1,2,3,2,3,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,1,5,0,1,2,3,5,5,2,2,3,3,INP13B1000204,0
1,4,1,1,6,1,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,5,0,1,4,3,7,7,4,1,6,3,INP13B1000205,0
1,1,5,1,0,2,3,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,5,0,1,0,1,1,1,0,1,0,1,INP13B1000206,0
2,6,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,1,5,1,1,1,2,2,1,1,1,1,INP13B1000207,0
1,1,5,1,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,5,0,1,0,1,1,1,0,1,0,1,INP13B1000208,0
1,4,1,1,2,1,3,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,5,0,1,1,2,3,3,1,1,2,2,INP13B1000209,0
1,3,1,2,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,5,0,1,2,2,4,3,2,1,2,1,INP13B1000210,0
2,4,1,1,6,2,4,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,5,0,1,3,4,7,7,3,1,6,4,INP13B1000211,0
4,1,5,1,0,1,4,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,0,1,0,1,1,1,0,1,0,1,INP13B1000212,0
1,4,1,3,0,2,5,5,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,5,1,5,0,1,0,3,3,3,0,3,0,3,INP13B1000213,0
5,6,2,4,1,1,9,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,0,1,1,4,5,5,1,4,1,4,INP13B1000214,0
1,3,1,2,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,5,0,1,4,2,6,5,4,1,4,1,INP13B1000215,0
1,3,1,2,2,1,7,6,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,5,0,1,2,2,4,3,2,1,2,1,INP13B1000216,0
1,6,1,2,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,5,0,1,3,2,5,5,3,2,3,2,INP13B1000217,0
1,2,1,2,0,2,6,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,2,5,0,1,0,2,2,1,0,1,0,1,INP13B1000218,0
2,3,1,2,2,1,7,6,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,5,0,1,2,2,4,4,2,2,2,2,INP13B1000219,0
1,4,1,2,0,2,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,5,0,1,0,2,2,2,0,2,0,2,INP13B1000220,0
1,1,5,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,1,1,1,0,1,1,1,0,1,0,1,INP13B1000221,0
1,6,1,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,1,5,1,1,1,2,2,1,1,1,1,INP13B1000222,0
1,1,5,1,0,2,8,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,5,0,1,0,1,1,1,0,1,0,1,INP13B1000223,0
1,1,5,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,5,0,1,0,1,1,1,0,1,0,1,INP13B1000224,0
1,6,1,2,3,2,4,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,5,0,1,1,4,5,5,1,2,3,4,INP13B1000225,0
1,6,2,4,4,2,4,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,1,5,1,4,4,8,8,4,4,4,4,INP13B1000226,0
1,6,1,3,0,2,99,99,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,5,1,1,1,1,0,3,3,3,0,3,0,3,INP13B1000227,0
2,6,1,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,5,0,1,2,1,3,3,2,1,2,1,INP13B1000228,0
3,6,1,2,2,2,6,5,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,5,1,5,0,1,2,2,4,4,2,2,2,2,INP13B1000229,0
2,2,1,2,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,2,5,0,1,0,2,2,1,0,1,0,1,INP13B1000230,0
2,1,5,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,1,5,1,0,1,1,1,0,1,0,1,INP13B1000231,0
1,4,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,5,0,1,1,1,2,2,1,1,1,1,INP13B1000232,0
1,3,1,2,2,2,3,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,5,1,1,1,1,2,2,4,4,2,2,2,2,INP13B1000233,0
1,3,1,2,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,1,5,1,1,2,3,3,1,2,1,2,INP13B1000234,0
1,4,1,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,1,1,1,1,1,2,2,1,1,1,1,INP13B1000235,0
3,2,1,2,0,1,8,9,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,2,1,5,1,0,2,2,1,0,1,0,1,INP13B1000236,0
1,2,1,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,1,5,1,0,2,2,2,0,2,0,2,INP13B1000237,0
1,6,2,3,3,2,3,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,5,1,1,5,1,3,3,6,6,3,3,3,3,INP13B1000238,0
1,2,1,2,0,2,8,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,1,5,1,0,2,2,2,0,2,0,2,INP13B1000239,0
1,6,1,4,2,2,99,99,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,5,1,5,0,1,2,4,6,6,2,4,2,4,INP13B1000240,0
2,1,5,1,0,2,3,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,5,0,1,0,1,1,1,0,1,0,1,INP13B1000241,0
1,1,5,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,5,0,1,0,1,1,1,0,1,0,1,INP13B1000242,0
1,1,5,1,0,2,8,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,5,0,1,0,1,1,1,0,1,0,1,INP13B1000243,0
1,6,2,5,1,2,4,1,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,1,1,5,0,1,1,5,6,6,1,5,1,5,INP13B1000244,0
1,4,1,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,1,5,0,1,3,1,4,4,3,1,3,1,INP13B1000245,0
1,2,1,2,0,2,4,5,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,5,1,5,0,1,0,2,2,2,0,2,0,2,INP13B1000246,0
1,4,1,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,1,1,1,1,2,1,1,0,1,0,INP13B1000247,0
1,4,1,1,1,1,5,6,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,1,5,0,1,1,1,2,2,1,1,1,1,INP13B1000248,0
1,2,1,2,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,5,0,1,0,2,2,2,0,2,0,2,INP13B1000249,0
3,3,1,3,2,1,5,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,5,0,1,1,4,5,4,1,2,2,3,INP13B1000250,0
3,1,5,1,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,5,0,1,0,1,1,1,0,1,0,1,INP13B1000251,0
4,1,5,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,5,0,1,0,1,1,1,0,1,0,1,INP13B1000252,0
3,1,5,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,5,0,1,0,1,1,1,0,1,0,1,INP13B1000253,0
1,2,1,2,0,2,7,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,2,5,0,1,0,2,2,1,0,1,0,1,INP13B1000254,0
1,2,1,2,0,2,7,7,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,5,2,5,0,1,0,2,2,1,0,1,0,1,INP13B1000255,0
1,1,5,1,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,5,0,1,0,1,1,1,0,1,0,1,INP13B1000256,0
2,3,1,3,1,1,10,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,5,0,1,1,3,4,3,1,2,1,2,INP13B1000257,0
1,3,1,2,3,2,4,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,1,5,1,2,3,5,5,2,2,3,3,INP13B1000258,0
1,3,1,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,1,1,1,2,3,2,1,1,1,1,INP13B1000259,0
1,6,1,2,1,1,4,3,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,5,0,1,1,2,3,3,1,2,1,2,INP13B1000260,0
1,2,1,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,1,5,1,0,2,2,2,0,2,0,2,INP13B1000261,0
1,6,2,5,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,1,5,1,2,5,7,7,2,5,2,5,INP13B1000262,0
1,6,2,6,3,2,8,3,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,5,1,5,0,1,3,6,9,9,3,6,3,6,INP13B1000263,0
1,5,6,2,0,1,99,99,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,5,0,1,0,2,2,1,0,1,0,1,INP13B1000264,0
2,4,1,2,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,2,5,0,1,3,2,5,3,3,0,3,0,INP13B1000265,0
1,3,1,2,4,2,7,5,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,5,1,1,1,1,4,2,6,6,4,2,4,2,INP13B1000266,0
3,6,4,3,0,1,4,3,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,5,0,1,0,3,3,1,0,1,0,1,INP13B1000267,0
1,6,1,4,0,1,99,99,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,5,0,1,0,4,4,2,0,2,0,2,INP13B1000268,0
1,1,5,1,0,1,4,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,5,1,0,1,1,1,0,1,0,1,INP13B1000269,0
1,1,5,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,5,0,1,0,1,1,1,0,1,0,1,INP13B1000270,0
3,6,1,1,4,1,3,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,5,1,3,2,5,5,3,1,4,2,INP13B1000271,0
4,2,1,2,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,2,5,0,1,0,2,2,1,0,1,0,1,INP13B1000272,0
5,3,1,2,3,2,8,6,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,5,1,5,0,1,3,2,5,5,3,2,3,2,INP13B1000273,0
1,3,1,2,1,2,4,3,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,5,1,5,0,1,1,2,3,3,1,2,1,2,INP13B1000274,0
1,6,1,2,4,2,4,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,1,5,1,3,3,6,6,3,2,4,3,INP13B1000275,0
1,3,1,2,2,1,5,4,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,2,5,0,1,1,3,4,3,1,1,2,2,INP13B1000276,0
2,4,1,1,2,2,7,7,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,5,1,5,0,1,2,1,3,3,2,1,2,1,INP13B1000277,0
4,1,5,1,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,5,0,1,0,1,1,1,0,1,0,1,INP13B1000278,0
1,1,5,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,5,0,1,0,1,1,1,0,1,0,1,INP13B1000279,0
2,3,1,2,1,1,3,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,5,0,1,1,2,3,2,1,1,1,1,INP13B1000280,0
2,4,1,1,3,1,5,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,5,0,1,1,3,4,3,1,0,3,2,INP13B1000281,0
1,6,1,2,1,2,99,99,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,5,1,5,0,1,0,3,3,3,0,2,1,3,INP13B1000282,0
1,3,1,2,1,2,4,3,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,5,1,5,0,1,1,2,3,3,1,2,1,2,INP13B1000283,0
1,1,5,1,0,1,3,5,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,1,5,0,1,0,1,1,1,0,1,0,1,INP13B1000284,0
2,1,5,1,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,5,0,1,0,1,1,1,0,1,0,1,INP13B1000285,0
2,4,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,5,0,1,1,1,2,2,1,1,1,1,INP13B1000286,0
4,4,1,2,0,1,5,5,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,5,0,1,0,2,2,2,0,2,0,2,INP13B1000287,0
5,3,1,2,4,1,7,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,5,0,1,3,3,6,5,3,1,4,2,INP13B1000288,0
1,3,1,3,2,2,98,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,1,1,5,1,2,3,5,5,2,3,2,3,INP13B1000289,0
1,3,1,3,1,2,99,99,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,5,0,1,1,3,4,4,1,3,1,3,INP13B1000290,0
1,6,2,4,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,5,0,1,2,4,6,6,2,4,2,4,INP13B1000291,0
2,6,1,3,2,2,4,2,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,1,1,5,0,1,2,3,5,5,2,3,2,3,INP13B1000292,0
2,6,2,4,1,1,99,99,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,5,0,1,1,4,5,5,1,4,1,4,INP13B1000293,0
1,4,1,1,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,5,0,1,3,1,4,4,3,1,3,1,INP13B1000294,0
1,4,1,1,3,2,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,1,5,1,3,1,4,4,3,1,3,1,INP13B1000295,0
4,3,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,5,0,1,2,2,4,1,1,0,1,0,INP13B1000296,0
1,4,1,1,1,2,4,4,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,5,1,5,0,1,1,1,2,2,1,1,1,1,INP13B1000297,0
1,3,1,2,4,2,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,1,1,1,4,2,6,6,4,2,4,2,INP13B1000298,0
2,6,1,3,2,1,99,99,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,5,0,1,2,3,5,3,2,1,2,1,INP13B1000299,0
2,3,1,2,2,1,7,6,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,5,0,1,2,2,4,2,2,0,2,0,INP13B1000300,0
1,4,1,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,5,0,1,2,1,3,3,2,1,2,1,INP13B1000301,0
1,1,5,1,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,5,0,1,0,1,1,1,0,1,0,1,INP13B1000302,0
1,1,5,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,1,1,1,0,1,1,1,0,1,0,1,INP13B1000303,0
3,3,1,2,2,1,6,5,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,5,0,1,2,2,4,3,2,1,2,1,INP13B1000304,0
3,1,5,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,5,0,1,0,1,1,1,0,1,0,1,INP13B1000305,0
4,6,1,2,1,2,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,1,8,0,1,0,3,3,3,0,2,1,3,INP13B1000306,0
1,4,1,1,2,1,3,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,5,1,2,1,3,3,2,1,2,1,INP13B1000307,0
5,6,2,3,3,1,10,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,5,0,1,3,3,6,1,1,0,1,0,INP13B1000308,0
1,6,3,6,4,2,8,3,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,1,1,5,0,1,4,6,10,10,4,6,4,6,INP13B1000309,0
1,4,1,1,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,1,5,1,3,1,4,4,3,1,3,1,INP13B1000310,0
3,1,5,1,0,2,5,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,5,0,1,0,1,1,1,0,1,0,1,INP13B1000311,0
1,1,5,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,5,0,1,0,1,1,1,0,1,0,1,INP13B1000312,0
1,3,1,3,5,2,4,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,5,1,5,0,1,3,5,8,8,3,3,5,5,INP13B1000313,0
3,6,1,2,5,1,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,5,0,1,3,4,7,5,2,1,4,3,INP13B1000314,0
1,3,1,2,4,1,4,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,1,1,1,4,2,6,5,4,1,4,1,INP13B1000315,0
2,3,1,2,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,5,1,3,2,5,5,3,2,3,2,INP13B1000316,0
1,4,1,2,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,5,0,1,0,2,2,2,0,2,0,2,INP13B1000317,0
2,1,5,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,5,0,1,0,1,1,1,0,1,0,1,INP13B1000318,0
3,6,2,5,2,2,99,99,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,5,0,1,1,6,7,7,1,5,2,6,INP13B1000319,0
1,3,1,2,2,1,4,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,5,1,0,4,4,3,0,1,2,3,INP13B1000320,0
1,2,1,2,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,2,5,0,1,0,2,2,1,0,1,0,1,INP13B1000321,0
